playerShort,height,weight,games,victories,ties,defeats,goals,yellowCards,yellowReds,redCards,meanIAT,nIAT,seIAT,meanExp,nExp,seExp,position,club,leagueCountry,rater,firstName
aurtenetxe,182.0,82.0,120,53,30,37,6,25,1,1,0.36450095088905304,5245.976190476191,0.00034512103584338945,0.5770451399544569,5501.619047619048,0.0016290049450253582,1,9,3,0,82
axel-bellinghausen,182.0,76.0,278,103,79,96,17,40,1,1,0.33662816264272133,7749.0,5.454025113076384e-05,0.33596689240030064,7974.0,0.00022506163657901718,7,33,2,0,83
aykut-oezer,189.0,80.0,73,33,11,29,0,5,0,1,0.33181043256223614,8349.408163265307,0.0004330140266755008,0.33896562444181855,8628.857142857143,0.0022559712300008164,5,25,2,0,84
ayoze,175.0,75.0,221,92,51,78,4,56,1,1,0.3698935941871718,1785.0,0.00022948964086646386,0.5882973115445439,1897.0,0.00100164730649311,6,23,3,0,85
azpilicueta_2,178.0,70.0,288,132,65,91,4,41,1,0,0.34722387062881205,29362.64,0.00037477348338481987,0.4637457903469197,30355.17,0.0018147557713687724,9,21,0,0,86
baba-diawara,179.0,76.0,163,57,41,65,47,12,1,0,0.38462886557345827,2126.9607843137255,0.0004994481431510025,0.6962568943097022,2232.294117647059,0.0024077818859790136,2,75,3,1,87
bacary-sagna,176.0,72.0,432,227,108,97,5,44,0,2,0.34607898011782784,11747.652892561984,0.002879381703925977,0.4751603902188757,12301.636363636364,0.011298344600511528,9,6,0,1,88
baena_4,181.0,75.0,115,45,27,43,2,27,1,1,0.3698935941871719,1785.0,0.0002294896408664641,0.5882973115445439,1897.0,0.00100164730649311,4,26,3,0,89
bafetimbi-gomis,184.0,77.0,372,158,102,112,129,19,1,0,0.3449421780007561,29879.170731707316,0.00043896909744433113,0.46198702731803576,30800.780487804877,0.0021704310150850344,2,57,1,1,90
bakary-kone,188.0,80.0,181,76,49,56,9,28,2,2,0.3227152182805823,29177.936708860758,0.002511260674047071,0.2833319897895794,30050.759493670885,0.012573560818971036,12,57,1,1,91
balenziaga,177.0,70.0,160,67,43,50,0,26,1,0,0.3698935941871718,1785.0,0.0002294896408664639,0.5882973115445439,1897.0,0.00100164730649311,6,69,3,0,92
ballesteros,188.0,90.0,509,188,136,185,10,128,10,5,0.36378917949874917,3418.427272727273,0.00038398171566213983,0.5718325914075763,3597.7818181818184,0.0018382170682227023,1,42,3,0,93
bamba-anderson,188.0,80.0,142,62,34,46,4,11,0,0,0.34143559549240343,7750.133333333333,9.380103145555029e-05,0.37955656490179623,7996.533333333334,0.0004117580116492764,1,25,2,1,94
baptiste-aloe,184.0,77.0,1,1,0,0,0,1,0,0,0.396512199643863,2273.0,0.000186924727407418,1.03140703517588,2388.0,0.000931249224056627,1,58,1,0,95
baraja_2,179.0,79.0,150,54,46,50,4,35,0,1,0.3698935941871719,1785.0,0.00022948964086646397,0.5882973115445439,1897.0,0.00100164730649311,12,69,3,0,96
barel-mouko,177.0,71.0,24,11,5,8,0,1,0,0,0.2689810464592948,635.7916666666666,0.019878664657986166,-0.10873133046149064,667.25,0.09726689453520145,5,44,1,1,97
barkero,180.0,71.0,283,105,56,122,56,37,1,2,0.3651070733436532,1884.6511627906978,0.00030382548941725566,0.5841236648054625,1993.4302325581396,0.001418009490827095,7,42,3,0,98
barragan_3,187.0,83.0,159,76,36,47,4,43,2,1,0.36058345349025006,4056.46875,0.0005259165356618409,0.5482653641285135,4260.9375,0.002933188114412941,9,87,3,0,99
bartra,183.0,70.0,126,81,22,23,6,19,0,0,0.35699357530681336,32300.183098591548,0.0021581919119667706,0.5769054711868128,33280.42253521127,0.0035333354563677408,1,29,3,0,100
bas-dost,192.0,85.0,184,72,49,63,83,11,0,0,0.3457436518915697,6766.33962264151,0.0002689456311913898,0.399392936021992,6980.924528301887,0.00176791367159426,2,90,2,0,101
bastian-mueller,185.0,75.0,92,32,22,38,2,15,0,0,0.33662816264272133,7749.0,5.454025113076384e-05,0.33596689240030064,7974.0,0.00022506163657901718,4,33,2,0,102
bastian-oczipka,184.0,87.0,166,65,33,68,2,10,0,0,0.3405039792671284,7200.816666666667,0.00018287032633937766,0.3888599098557853,7430.716666666666,0.0008199032355270578,6,25,2,0,102
bastian-schweinsteiger,183.0,79.0,611,397,113,101,91,90,2,1,0.3484721582224037,6740.735099337749,0.0004168414783776499,0.4658778810423478,7015.913907284768,0.0022714847388263866,4,12,2,0,102
bebe,190.0,83.0,61,18,15,28,13,5,0,0,0.37389849821248494,9087.2,0.00034839521676047734,0.6164837038281968,9510.675,0.0015708427797093746,12,49,0,1,103
beg-ferati,188.0,81.0,136,69,26,41,2,19,1,0,0.3478662381549048,4913.948275862069,0.0003256514263444808,0.4434066447259911,5113.413793103448,0.0014537870296634618,1,72,2,0,104
bellvis,178.0,72.0,109,32,23,54,1,19,2,0,0.3698935941871719,1785.0,0.00022948964086646394,0.5882973115445439,1897.0,0.00100164730649311,7,20,3,0,105
ben-foster,188.0,80.0,246,89,68,89,0,8,0,1,0.3301586599599308,39563.57142857143,8.67930407604128e-05,0.38042591429856193,41438.08928571428,0.00036538887131562476,5,92,0,0,106
benat,175.0,72.0,145,67,30,48,15,47,0,0,0.36655901750588465,1767.878048780488,0.0002594800853746627,0.5679370997204519,1873.9024390243903,0.0012517376105317716,3,64,3,0,107
benedikt-hoewedes,187.0,80.0,295,159,54,82,21,27,2,3,0.3472122896940855,26757.63,0.0003170187516582171,0.47077139276989466,27567.84,0.001502835277094978,1,31,2,0,108
benedikt-roecker,197.0,90.0,135,42,43,50,9,12,0,1,0.3369080100903906,7688.112676056338,5.513899856395515e-05,0.34160275186671274,7914.760563380281,0.00022775481490796095,1,89,2,0,108
benjamin-koehler,172.0,66.0,357,149,85,123,52,32,0,1,0.3390779050721483,8238.588235294117,7.382134412628014e-05,0.35307338595583077,8497.211764705882,0.00031664490114340007,7,25,2,0,109
benjamin-nivet,178.0,75.0,352,95,113,144,55,38,3,1,0.33453997551520015,2840.257575757576,0.00019855025703196708,0.33916703245829766,2967.348484848485,0.000785454905569129,12,24,1,0,109
benjamin-stambouli,180.0,75.0,119,44,34,41,3,12,0,2,0.3436770179411458,63645.15151515151,0.00018305738146549838,0.4247693673452606,65449.72727272727,0.0007927846961666482,4,51,1,0,109
benjamin-uphoff,190.0,78.0,64,24,17,23,0,0,0,0,0.3366281626427212,7749.0,5.454025113076385e-05,0.33596689240030075,7974.0,0.00022506163657901713,5,0,2,0,109
benoit-cheyrou,182.0,78.0,488,209,131,148,34,80,2,0,0.3500408580194196,5150.9807692307695,0.00039940108533945585,0.48092749291846554,5386.6057692307695,0.001824148117109212,4,58,1,0,110
benoit-costil,186.0,78.0,230,85,67,78,0,6,0,2,0.3417108660880816,2732.1428571428573,0.0002156450023733725,0.40873865852720337,2854.964285714286,0.0009277023986209051,12,80,1,0,110
benoit-pedretti,177.0,69.0,438,194,119,125,30,83,1,1,0.3428771772805613,5581.717171717171,0.0007145324684592735,0.4314643631308338,5840.707070707071,0.0032130804154756262,4,44,1,0,110
benoit-tremoulinas,173.0,64.0,225,114,62,49,6,21,0,2,0.35370646462113975,4564.225352112676,0.0006772351367997076,0.5513311273994453,4772.098591549296,0.003456731060797463,6,36,1,0,110
bernard-mendy,180.0,77.0,381,119,108,154,10,84,3,3,0.3421287350512662,14728.526785714286,0.00020189808644237628,0.43987081615338264,15415.098214285714,0.0009189193565257359,9,78,1,0,111
bernd-leno,190.0,79.0,208,98,48,62,0,9,0,0,0.3419985229426145,7482.123456790124,0.00017235133579898286,0.4201155948517459,7746.037037037037,0.0007829499688076181,5,11,2,0,112
bernd-nehrig,180.0,79.0,256,112,58,86,53,59,2,1,0.33675391662367593,7664.028985507246,5.692744120515622e-05,0.33656437196632727,7886.521739130435,0.0002337269938117948,10,77,2,0,112
bertrand-laquait,184.0,79.0,323,116,86,121,1,14,1,3,0.34803832726204026,2966.226804123711,0.00017981546019948117,0.4478668932980168,3097.2886597938145,0.0007458038828308976,12,96,1,0,113
biel-company,176.0,73.0,2,1,1,0,0,0,0,0,0.36989359418717205,1785.0,0.00022948964086646402,0.5882973115445439,1897.0,0.00100164730649311,12,61,3,0,114
bigas,180.0,78.0,75,23,22,30,3,25,0,1,0.3698935941871719,1785.0,0.0002294896408664641,0.5882973115445439,1897.0,0.00100164730649311,12,61,3,0,115
billel-omrani,187.0,70.0,16,3,8,5,0,0,0,1,0.3357205642094571,2685.153846153846,0.00017002418490465486,0.3437263670063242,2801.846153846154,0.0006911786305386543,12,58,1,1,116
blaise-matuidi,175.0,70.0,364,167,89,108,21,59,2,0,0.3461448190390586,5047.139784946236,0.0005967088797274695,0.4436225395984581,5279.978494623656,0.003121651657305439,4,59,1,1,117
bnel-nicoli,175.0,71.0,249,116,66,67,28,53,1,0,0.3594756371005398,5094.626016260163,0.0004888345838718496,0.5840396812402227,5331.585365853659,0.0023260364137733056,10,5,1,0,118
bo-svensson,190.0,87.0,179,71,46,62,3,29,0,0,0.3474308799476114,9033.086206896553,0.00048578692874305657,0.43847682919134023,9371.931034482759,0.002896158748258214,1,1,2,0,119
boaz-myhill,191.0,92.0,311,101,78,132,0,14,0,1,0.3354153399739497,35097.45714285714,0.0001971337460780759,0.4209741216622963,36760.87619047619,0.0010002899047374576,5,92,0,0,120
bocoundji-ca,172.0,69.0,196,77,53,66,4,28,1,1,0.3307368725228452,2782.9824561403507,0.0004660581125547199,0.31205652243151155,2907.7368421052633,0.0015155303831065731,4,79,1,1,121
bodipo,181.0,76.0,220,67,53,100,41,28,1,3,0.35402510763885164,1676.625,0.0038555221639348597,0.5093397816886157,1776.4583333333333,0.015839056025168725,2,23,3,0,122
boris-vukcevic,182.0,76.0,112,47,29,36,10,6,0,0,0.34125738834572533,7035.450980392156,0.00012407382361543246,0.3894581071569232,7241.21568627451,0.0006029454113252162,0,2,2,0,123
borja-gomez,184.0,77.0,93,31,21,41,4,25,2,0,0.3806906509760706,1422.7627118644068,0.0007237865243441915,0.7703355725878308,1511.5762711864406,0.003712601496148902,12,37,3,0,124
borja-oubina,180.0,75.0,200,79,38,83,4,34,1,0,0.3659726319857126,3833.6153846153848,0.0002661196641634128,0.5701429726298913,4036.9692307692308,0.0012458019363348436,4,20,3,0,124
borja_2,185.0,73.0,224,94,51,79,4,55,4,1,0.36824819650348384,2408.483333333333,0.0003391878220969499,0.5858606725837475,2544.7166666666667,0.0015517241090781961,4,35,3,0,124
brad-friedel,193.0,91.0,582,247,151,184,1,7,0,1,0.3416190878604054,21752.54954954955,0.0007996569507313527,0.4583173554506308,22763.567567567567,0.003907092041125877,5,83,0,0,125
brad-guzan,193.0,95.0,188,76,42,70,0,9,0,0,0.33355036033088664,429801.9268292683,0.0008884099750519725,0.41903462742270886,441869.9268292683,0.004821838667022411,5,8,0,0,125
brad-jones,193.0,79.0,124,43,36,45,0,4,0,2,0.33353009885077906,67998.12698412698,0.00016722883543457645,0.3808787061114771,70586.95238095238,0.0007709742715718833,5,45,0,0,125
bradden-inman,176.0,71.0,59,18,15,26,9,6,0,0,0.3266896837267238,44791.0,9.638668990978083e-06,0.35644556228152385,46916.0,3.688022473407076e-05,0,22,0,0,126
branimir-hrgota,185.0,74.0,102,37,20,45,37,12,0,0,0.34182319771362873,7386.33962264151,0.0009601451474913125,0.4629874400807946,7699.905660377359,0.005034464770084417,12,15,2,0,127
branislav-ivanovic,182.0,78.0,394,214,76,104,40,66,0,3,0.3573864863080351,11146.683823529413,0.0007357097610177352,0.579986164856992,11660.536764705883,0.00420908364428299,1,21,0,0,128
brayan-angulo,174.0,71.0,86,31,21,34,1,11,0,0,0.3839599163938434,1415.9545454545455,0.00031440946402893304,0.6939239926013729,1491.3636363636363,0.0014176917149229624,6,37,3,1,129
brede-hangeland,195.0,85.0,412,161,103,148,19,38,0,1,0.3543952488448213,25169.447368421053,0.0004721290954716958,0.5375451910414701,26091.04605263158,0.002266995200920707,1,34,0,0,130
brett-holman,176.0,75.0,317,140,73,104,58,20,2,0,0.34994168656367863,24833.198473282442,0.0011770204927480817,0.4572859460455857,25672.221374045803,0.0068966809048587145,0,8,0,0,131
brou-angoua,178.0,69.0,128,34,44,50,3,25,0,1,0.33990392114689594,41519.96153846154,0.0024120689198991953,0.34111600869729364,42688.057692307695,0.0140848836336566,1,88,1,1,132
bruno-gama,175.0,68.0,221,84,55,82,32,28,0,0,0.3791371360832705,2404.229885057471,0.0004882859433117246,0.7100113864525244,2524.5172413793102,0.00235572644688178,11,23,3,0,133
bryan-dabo,187.0,79.0,22,12,3,7,0,3,0,0,0.3348518603891847,2790.0588235294117,0.00016149892275089148,0.33951497672364284,2914.176470588235,0.0006524813353744265,12,51,1,1,134
bryan-oviedo,172.0,70.0,115,51,32,32,4,18,0,0,0.34163808460071565,78930.94915254238,0.0010412412797328413,0.45982243362859887,81283.52542372882,0.005194377402935281,6,27,0,0,134
bryan-rabello,168.0,65.0,65,37,15,13,4,6,0,1,0.3615294782048386,2271.42,0.000992967582603718,0.6304503756051113,2389.5,0.005431999951075923,0,75,3,0,134
bryan-ruiz,186.0,70.0,320,147,78,95,88,15,0,0,0.3430450794202273,96734.66666666667,0.00047916744332640615,0.4593875528667269,99576.64957264958,0.00221726643675306,11,34,0,0,134
brynjar-gunnarsson,186.0,76.0,327,130,74,123,21,48,2,3,0.3375099355102304,45097.180555555555,0.0003490232573749276,0.4303748778459891,46956.854166666664,0.0015663827637536704,12,63,0,0,135
bueno,178.0,64.0,165,56,38,71,32,13,0,0,0.3525952057823156,17686.084507042255,0.0002955671068122948,0.5072862747520562,18541.394366197183,0.0017992770363967597,2,69,3,0,136
busquets_2,189.0,73.0,339,251,54,34,12,74,1,1,0.35527417823648066,23925.188118811882,0.002461859322350208,0.5665404438277011,24655.148514851484,0.008083725160947276,4,29,3,0,137
cacau,178.0,74.0,414,183,85,146,123,79,1,2,0.34877306116088586,7804.647619047619,0.00026270291802194245,0.4576163091880073,8114.190476190476,0.0011943309271834144,8,89,2,1,138
cala,187.0,84.0,111,38,26,47,12,41,2,3,0.35585333566075456,6943.888888888889,0.00032547757059102464,0.538891014967787,7286.861111111111,0.0015086658946759706,1,75,3,0,139
calatayud,191.0,88.0,214,80,54,80,0,12,0,1,0.37082397840233683,1604.2537313432836,0.0003018521675681517,0.5748723150428954,1704.313432835821,0.0012951700091905162,5,61,3,0,140
camacho_9,182.0,75.0,162,69,38,55,11,42,1,1,0.3608300198958856,5402.66037735849,0.00029588796917574166,0.5761315807049939,5664.132075471698,0.0014046957637189365,4,52,3,0,141
camel-meriem,174.0,70.0,381,126,114,141,27,22,0,0,0.3448944572318816,4286.032608695652,0.000312161961190402,0.43912006351898325,4484.336956521739,0.001414029837903263,0,56,1,0,142
cameron-jerome,185.0,85.0,380,134,103,143,81,38,1,1,0.3312609660686771,39375.48717948718,5.041483081376783e-05,0.39189470512002483,41241.705128205125,0.00023186571859289197,2,81,0,1,143
camunas,175.0,71.0,220,57,59,104,24,28,0,1,0.3655478053951382,2807.568181818182,0.0002545982099290162,0.572128133371364,2965.340909090909,0.0011106465304407788,8,23,3,0,144
canales_2,176.0,65.0,144,66,32,46,22,15,0,0,0.35828374575722965,40126.763636363634,0.0003795434727486553,0.5454161984714515,41313.145454545454,0.0017496527559606222,0,87,3,0,145
canas_3,177.0,71.0,106,38,25,43,0,25,0,1,0.3559285795546397,14510.092592592593,0.00021563350305461496,0.5092231974479836,15211.055555555555,0.0009383289487434889,12,64,3,0,146
capdevila,182.0,79.0,574,296,121,157,47,91,3,2,0.35923385957910214,4671.8125,0.0004819051607714654,0.5612212503494614,4894.425,0.0023962081854989772,6,26,3,0,147
carl-jenkinson,185.0,77.0,71,41,9,21,1,3,2,0,0.34180491446673095,27023.80487804878,0.00028484006528467124,0.4488251935846924,28310.60975609756,0.0013468945781508876,9,6,0,0,148
carlo-nash,196.0,89.0,131,57,40,34,0,2,0,0,0.32713440742745326,44090.444444444445,1.9109251468130054e-05,0.35367786962396813,46182.28571428572,7.942499769542223e-05,5,81,0,0,149
carlos-kameni,184.0,78.0,292,105,75,112,0,20,0,3,0.3368334761639816,1793.4102564102564,0.006056220074215221,0.36877536327714733,1882.7307692307693,0.026456614014278006,5,52,3,1,150
carlos-martinez_2,189.0,79.0,149,59,44,46,1,17,1,1,0.36770928183443385,1891.7560975609756,0.0003214640086645852,0.5970711444235721,2004.6097560975609,0.001463128496929846,9,68,3,0,150
carlos-vela,177.0,75.0,264,119,60,85,69,33,0,1,0.3460934714164206,112803.5,0.0006204220627946941,0.47378205448587707,116087.12244897959,0.003146311224394309,11,68,3,0,150
carlos-zambrano,185.0,78.0,156,68,35,53,5,53,2,2,0.3397520126772557,62549.617647058825,0.0009855945320344053,0.4450181989969646,64279.51470588235,0.005468877015445912,1,25,2,0,150
carlton-cole,190.0,88.0,365,130,90,145,81,41,1,2,0.32980439881433815,37940.39705882353,0.00024180546357229095,0.3857258618100894,39744.044117647056,0.0012745527845064058,2,93,0,1,151
casado_3,173.0,76.0,148,53,28,67,1,58,2,1,0.3698935941871718,1785.0,0.00022948964086646402,0.5882973115445439,1897.0,0.00100164730649311,6,62,3,0,152
castillo_8,182.0,71.0,114,50,29,35,1,22,2,1,0.36672662923797733,3175.712121212121,0.00025619821026041115,0.5736346456464134,3344.257575757576,0.001136705491443541,6,9,3,0,153
casto,182.0,78.0,119,49,30,40,1,11,0,3,0.3698935941871719,1785.0,0.00022948964086646394,0.5882973115445439,1897.0,0.00100164730649311,5,64,3,0,154
cedric-barbosa,179.0,67.0,361,116,98,147,36,72,1,1,0.33731497188402576,3406.239436619718,0.00020381913249263892,0.36255098684056725,3560.056338028169,0.0008232133160724479,12,96,1,0,155
cedric-carrasso,192.0,87.0,314,136,98,80,0,9,1,2,0.34750735682153294,5338.753623188406,0.00031857972634891725,0.47711293258091414,5578.173913043478,0.0014912567789494352,5,36,1,0,155
cedric-makiadi,177.0,77.0,307,101,81,125,43,33,0,0,0.3348888038995547,7461.13698630137,0.0005957431589087472,0.31749179767438795,7691.0,0.006234305068036037,0,72,2,1,155
cesc-fabregas,179.0,75.0,538,352,107,79,111,92,0,1,0.3502752443610784,39240.81884057971,0.0005601380790580242,0.5141855986235213,40510.862318840576,0.0030014586818569904,3,29,3,0,156
charles-kabore,181.0,75.0,242,121,62,59,6,32,6,0,0.3412945514714922,2609.0309278350514,0.0033202700369122143,0.4390354025518366,2728.0721649484535,0.01807284775300035,4,58,1,1,157
charles-nzogbia,170.0,70.0,315,101,85,129,33,33,0,1,0.34054199009319647,25979.89230769231,0.00037024179107368745,0.4556401373867407,27207.015384615384,0.002199202869408432,7,8,0,1,157
charlie-took,184.0,78.0,1,0,1,0,0,0,0,0,0.36989359418717205,1785.0,0.00022948964086646402,0.5882973115445439,1897.0,0.00100164730649311,12,61,3,1,158
charlison-benschop,191.0,90.0,152,55,26,71,31,12,1,0,0.34644088685451685,5646.093333333333,0.00014947062618596144,0.4241939057378451,5834.52,0.0006648942604252151,0,78,1,1,159
cheick-diabate,194.0,84.0,155,61,48,46,61,19,0,1,0.3136062445686137,2144.1935483870966,0.004019211668136002,0.28828045332881286,2241.983870967742,0.018106368642899842,2,36,1,1,160
cheik-tiote,180.0,76.0,261,121,57,83,5,82,2,4,0.3458505856327615,11157.955555555556,0.0027516800167494393,0.43578299690182193,11663.777777777777,0.016350081212072154,4,53,0,1,161
cheikh-ndiaye,191.0,80.0,5,2,0,3,0,0,0,0,0.32610042269064954,2980.2,0.0003898073602892556,0.3767776484226884,3095.0,0.0016221711256954082,5,80,1,1,162
chinedu-obasi,188.0,79.0,161,70,44,47,33,22,0,1,0.3371843695081202,8120.555555555556,0.000877859899739257,0.37194877422102135,8418.952380952382,0.00413080138666979,11,31,2,1,163
chris,185.0,79.0,180,68,40,72,17,48,1,2,0.33662816264272116,7749.0,5.454025113076385e-05,0.3359668924003008,7974.0,0.00022506163657901713,1,2,2,0,164
chris-baird,186.0,77.0,340,119,95,126,7,55,2,1,0.3394759471364299,25723.233333333334,0.0005970230768018362,0.4457912530071465,26934.913333333334,0.0038968063505508722,4,34,0,0,164
chris-brunt,185.0,74.0,390,135,108,147,60,57,1,1,0.3375798257304988,30015.110091743118,0.0003050249121790414,0.4437443287829193,31431.77981651376,0.0014630244529468134,12,92,0,0,164
chris-gadi,177.0,65.0,25,10,2,13,3,1,0,0,0.41309597504905327,855.1111111111111,0.0011677393979770566,1.122201261542199,900.1111111111111,0.006619010211106568,12,86,1,1,164
chris-gunter,180.0,71.0,330,120,78,132,3,29,1,1,0.342020834388474,40968.12587412587,0.0003509658660389275,0.4714583601957348,42629.293706293705,0.0018958404871382345,9,63,0,0,164
chris-loewe,175.0,65.0,154,84,34,36,10,19,0,0,0.33651123936135674,8184.788235294118,5.4011997223237006e-05,0.33620781792831494,8432.141176470588,0.0002228477376161355,6,16,2,0,164
chris-mavinga,182.0,76.0,82,41,16,25,0,19,0,1,0.3618521403196792,2977.1111111111113,0.00040714734213918136,0.5934398765228719,3105.6111111111113,0.00199694598931642,1,80,1,1,164
